timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527358014878,28331,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-19,text,true,,322,156,17,108,28331,0,430
1527358013378,30401,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-18,text,true,,322,156,17,113,30401,0,424
1527358017908,27624,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-21,text,true,,322,156,17,104,27624,0,431
1527358005912,39871,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-13,text,true,,322,156,16,102,39871,0,427
1527358022408,24558,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-24,text,true,,322,156,16,103,24558,0,426
1527358023909,23249,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-25,text,true,,322,156,15,100,23249,0,425
1527358037408,14346,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-34,text,true,,322,156,17,102,14346,0,425
1527358029879,22262,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-29,text,true,,322,156,16,95,22262,0,438
1527358026880,27237,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-27,text,true,,322,156,17,104,27237,0,423
1527358031380,22820,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-30,text,true,,322,156,16,102,22820,0,423
1527358034409,22918,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-32,text,true,,322,156,17,97,22918,0,438
1527358032909,24466,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-31,text,true,,322,156,16,96,24466,0,423
1527358028380,29521,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-28,text,true,,322,156,15,92,29521,0,422
1527358043380,14991,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-38,text,true,,322,156,14,98,14991,0,425
1527358047909,10760,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-41,text,true,,322,156,14,97,10760,0,425
1527358038909,23122,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-35,text,true,,322,156,15,97,23122,0,425
1527358041880,21304,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-37,text,true,,322,156,15,96,21304,0,457
1527358040409,23502,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-36,text,true,,322,156,14,91,23502,0,426
1527358044880,19291,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-39,text,true,,322,156,13,88,19291,0,427
1527358035908,31513,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-33,text,true,,322,156,15,99,31513,0,425
1527358046380,22302,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-40,text,true,,322,156,14,90,22302,0,423
1527358049409,19693,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-42,text,true,,322,156,14,96,19693,0,420
1527358058380,10894,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-48,text,true,,322,156,13,92,10894,0,414
1527358056879,13972,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-47,text,true,,322,156,13,94,13972,0,417
1527358052408,19467,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-44,text,true,,322,156,12,93,19467,0,421
1527358055409,17960,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-46,text,true,,322,156,12,90,17960,0,431
